CustomerId;Surname;Gender;Age;Salary;HasCreditCard;IsActiveMember
15763274;Wu;Male;48;96463.25;0;0
15763327;Craig;Male;32;27548.06;1;1
15763381;Chan;Male;30;27802.00;0;1
15763414;Degtyarev;Male;32;82084.30;1;0
15763415;Gray;Male;41;105746.94;1;1
15763431;Echezonachukwu;Male;36;93249.26;1;1
15763460;Yao;Male;33;164119.35;1;0
15763515;Shih;Male;30;162523.66;1;0
15763544;Thompson;Male;47;108762.16;0;0
15763579;Castro;Female;36;52909.87;1;1
15763612;T'an;Male;41;47093.11;0;1
15763613;Barlow;Male;30;199464.08;1;0
15763625;Hazon;Male;41;152153.74;1;0
15763662;Longo;Male;43;175423.69;1;1
15763665;Y?;Female;28;5278.78;0;0
15763683;Northern;Male;32;118235.52;1;1
15763704;Docherty;Female;43;164621.43;0;0
15763747;Ricci;Male;36;60830.24;1;1
15763798;McMillan;Male;23;31714.08;0;1
15763806;Astorga;Male;41;24924.92;1;1
15763859;Brown;Female;43;90908.95;1;0
15763874;Ho;Male;46;60739.16;1;1
15763895;Hung;Male;32;22375.14;1;0
15763898;Toscani;Female;46;29372.62;1;1
15763907;Watts;Female;39;61538.43;1;0
15763922;Alexandrov;Male;31;60901.72;1;0
15763980;Beneventi;Male;30;78670.52;1;1
15764021;Frolov;Male;34;105965.25;1;0
15764033;Lin;Female;43;87994.95;1;0
15764072;Somerville;Female;31;42012.55;1;1
15764073;Arcuri;Female;36;16274.67;1;1
15764105;Milne;Female;57;89248.99;1;0
15764153;Rowe;Female;33;74804.36;1;1
15764170;Pinto;Male;44;36579.53;1;0
15764174;Bidencope;Female;26;179780.74;1;1
15764195;Newsom;Male;39;97577.17;1;1
15764226;Lu;Female;28;20344.84;1;1
15764237;Manfrin;Male;33;91514.62;0;0
15764253;Ramsey;Male;32;29023.03;1;0
15764284;Torres;Male;27;129130.09;1;1
15764293;Konovalova;Male;33;80792.83;1;1
15764294;Ifeatu;Male;31;47832.82;1;1
15764314;Reilly;Male;36;174921.91;1;0
15764335;Caldwell;Female;41;70127.93;1;0
15764343;T'ien;Female;46;26287.21;1;0
15764351;Yuryeva;Female;59;50454.80;0;1
15764405;Williams;Male;29;162452.65;1;1
15764409;Goodman;Male;37;114153.44;1;1
15764419;Langdon;Male;27;116081.93;1;1
15764431;Chinwenma;Female;34;28238.25;1;1
15764432;Hicks;Female;42;48498.19;1;0
15764444;Pan;Male;58;87008.17;1;1
15764448;Mackenzie;Male;35;145325.32;1;0
15764491;Greece;Male;35;71173.64;1;1
15764537;Dominguez;Male;43;9704.66;1;0
15764604;Sutherland;Female;35;119814.25;1;0
15764618;Tseng;Female;39;85167.88;1;1
15764654;Zikoranachidimma;Male;37;247.36;1;1
15764661;Wang;Male;33;96420.58;1;0
15764708;Chiabuotu;Male;30;100843.82;1;0
15764726;Kerr;Male;22;5791.85;0;1
15764841;Vidler;Female;35;47880.71;1;1
15764866;Synnot;Female;43;55803.96;1;0
15764892;Spinelli;Female;51;190937.09;1;1
15764916;Rowley;Female;43;115262.54;0;1
15764922;Tu;Male;20;103456.47;1;0
15764927;Rogova;Male;92;195563.99;0;1
15765014;Mai;Female;48;69263.10;0;1
15765048;Watt;Male;30;170307.43;1;0
15765093;Coates;Male;23;155823.20;1;1
15765173;Lin;Female;60;113796.15;0;0
15765192;Jones;Male;26;183490.99;0;0
15765257;Meng;Male;31;20432.09;1;1
15765258;Bochsa;Female;29;143301.49;1;1
15765266;Fleming;Male;32;2139.25;0;0
15765283;Wenz;Female;40;104610.86;1;0
15765287;Grant;Female;38;9015.07;1;0
15765297;Yao;Male;41;34283.23;0;1
15765300;L?;Male;40;148623.43;1;0
15765311;Zhirov;Male;34;72085.10;1;0
15765322;Connely;Male;23;62851.60;1;1
15765345;Wood;Male;35;106303.40;1;1
15765375;Butusov;Female;46;162668.33;0;0
15765402;H?;Female;39;104118.93;0;0
15765415;King;Female;45;199256.98;1;1
15765457;Fowler;Male;35;165008.97;1;1
15765461;Giles;Male;47;178822.32;1;0
15765487;Kuo;Female;38;180829.99;1;1
15765518;Gregson;Female;51;34967.75;1;0
15765520;Stevenson;Male;27;171344.09;1;0
15765532;Horton;Male;76;191393.26;1;1
15765537;Liang;Male;26;153605.75;1;1
15765643;Hamilton;Male;37;176984.34;0;1
15765650;Chigolum;Male;40;126535.92;0;0
15765694;Bage;Female;59;130260.11;0;1
15765732;Simmons;Female;24;153771.80;1;1
15765806;Wu;Male;29;196293.76;1;1
15765812;Trevisani;Male;48;8908.00;1;1
15765846;Chuang;Female;31;103570.80;1;0
15765857;Genovesi;Male;41;28778.98;1;0
15765902;Gibson;Male;38;135662.17;1;1
15765952;Milanesi;Male;29;188382.77;1;0
15765982;Chin;Male;41;11783.10;1;1
15766017;Brookman;Male;58;85687.09;1;1
15766044;Cameron;Male;49;24770.22;1;0
15766047;Sukhorukova;Female;41;71139.31;1;1
15766064;Komarova;Male;33;110371.84;1;0
15766066;Nikitina;Female;28;114258.18;0;0
15766137;Muir;Male;34;83087.13;1;1
15766163;Zotova;Male;38;35644.79;0;1
15766166;Folliero;Male;43;23881.62;1;1
15766172;Tsao;Male;34;134851.12;1;0
15766183;Ferguson;Male;76;51672.08;1;1
15766185;She;Male;31;89874.82;1;1
15766205;Yin;Male;38;90878.13;0;1
15766272;Folliero;Female;61;109356.53;1;1
15766288;Ikechukwu;Female;36;194072.56;1;0
15766289;Dickinson;Male;47;162760.96;1;0
15766355;Lettiere;Male;49;61446.92;1;0
15766374;Leak;Male;42;195978.86;1;1
15766378;Marsden;Female;45;164117.69;1;1
15766417;McKinley;Female;60;43821.56;1;1
15766427;Shaw;Male;52;175070.94;1;0
15766458;Tang;Male;33;69664.35;1;0
15766552;Rossi;Male;37;142454.77;0;0
15766575;Larionova;Female;62;193437.89;1;0
15766609;Jowers;Female;47;167778.62;1;0
15766649;Vincent;Male;38;144275.39;0;0
15766659;Okwudilichukwu;Male;33;161002.29;1;0
15766663;Mahmood;Male;22;28188.96;1;0
15766667;Langler;Male;36;49185.57;0;1
15766683;Coombes;Male;36;83983.39;0;0
15766686;Nebechi;Female;39;20652.69;1;0
15766734;Castiglione;Male;31;95655.16;1;0
15766741;McIntyre;Male;36;168290.06;0;1
15766746;Darwin;Male;35;28707.69;1;0
15766765;Obiuto;Male;39;170835.32;1;0
15766776;Sal;Male;41;188274.60;1;1
15766787;Piazza;Female;35;70403.65;1;1
15766810;Onyemauchechi;Female;51;91346.03;0;1
15766826;North;Male;26;21903.62;1;0
15766869;Uspenskaya;Male;37;193179.88;1;1
15766887;Iadanza;Male;39;58467.08;1;1
15766896;Chieloka;Male;37;16870.20;1;0
15766906;Salier;Female;25;129933.50;1;0
15766908;Trevisani;Male;32;92568.07;1;0
15767064;Davide;Female;36;73329.08;1;1
15767129;Munz;Female;60;142963.29;1;1
15767231;Sun;Male;36;130861.95;0;0
15767264;Lawson;Male;53;74898.80;0;0
15767339;Chiazagomekpere;Female;53;189992.97;1;0
15767358;Obioma;Female;45;50610.62;1;0
15767391;Otutodilinna;Female;32;118740.37;0;1
15767414;Calabresi;Male;40;88695.19;1;1
15767432;Ts'ai;Female;25;9679.28;1;1
15767474;Lorenzo;Female;57;169719.35;1;1
15767488;Berry;Male;36;20109.21;1;0
15767594;Azubuike;Female;35;187900.12;1;1
15767598;Kent;Male;28;197588.32;0;0
15767626;Carpenter;Male;42;3797.79;1;1
15767681;Smalley;Male;34;89013.67;0;1
15767722;Richardson;Female;39;197933.50;1;0
15767729;Smith;Male;25;42537.59;1;1
15767757;Pisano;Female;29;6795.61;1;1
15767781;Godfrey;Male;38;74846.67;1;0
15767793;Hsu;Female;38;30498.70;1;0
15767794;Browne;Male;31;58961.49;1;1
15767804;Feng;Male;44;151733.43;1;0
15767818;Graham;Male;55;978.66;1;0
15767821;Bearce;Male;31;80181.12;0;0
15767864;Fulton;Male;33;184230.23;0;0
15767871;H?;Male;48;182609.97;1;1
15767891;Findlay;Female;28;48475.12;1;0
15767894;Ch'ien;Female;21;139259.54;0;1
15767908;Nicholson;Male;38;45422.89;0;0
15767921;Madukwe;Male;41;60297.72;1;0
15767954;Osborne;Female;28;156791.36;1;1
15768006;Wu;Male;34;12128.69;1;0
15768072;Mitchell;Female;33;27557.18;0;0
15768095;Yeh;Male;31;139048.00;0;1
15768104;Wright;Male;37;66013.27;0;0
15768120;Brown;Male;36;174268.87;1;0
15768124;Liu;Female;34;54726.43;1;0
15768137;Bray;Female;23;169669.33;0;0
15768151;Romano;Female;45;155407.21;0;1
15768163;Griffin;Female;46;115146.40;1;0
15768193;Trevisani;Male;36;86424.57;0;0
15768201;Paterson;Female;39;176791.27;1;1
15768219;Sung;Male;36;141242.57;1;0
15768233;Chukwuebuka;Male;37;980.93;0;1
15768244;Macleod;Female;30;41192.95;1;1
15768270;DeRose;Female;31;112395.98;1;0
15768282;Perez;Male;36;10627.21;1;1
15768293;Sun;Male;51;5552.37;1;1
15768295;Warner;Female;34;113046.81;0;1
15768340;Beavers;Female;19;176137.20;1;1
15768342;Bolton;Male;52;32421.32;1;1
15768359;Akhtar;Male;36;36275.94;1;0
15768367;Nebechukwu;Female;27;175071.29;1;1
15768387;Nott;Male;41;29737.14;0;0
15768449;Ricci;Female;37;184312.88;1;1
15768451;MacDonald;Male;40;60036.99;1;1
15768455;Young;Male;60;51380.90;1;1
15768465;Sheppard;Male;35;28750.67;1;1
15768471;Wagner;Female;54;40914.32;1;0
15768474;Clements;Male;34;27244.35;1;0
15768476;Chukwubuikem;Male;31;67667.19;1;1
15768495;Chidimma;Female;32;161845.81;1;1
15768530;Emery;Female;27;135083.73;1;1
15768566;K?;Male;34;37479.97;1;1
15768574;Anderson;Male;58;21768.21;1;1
15768600;Harris;Male;50;62989.82;1;0
15768682;Amies;Male;39;105997.25;1;1
15768746;McLean;Male;33;173680.39;0;0
15768763;Bogdanov;Male;37;52525.15;0;1
15768777;Wang;Female;34;60688.38;1;1
15768816;Shen;Male;42;127528.84;1;0
15768881;Saunders;Male;29;170421.13;1;1
15768887;Hsing;Male;26;95159.13;0;1
15768945;Chibueze;Male;27;105887.04;1;1
15769005;Hayward;Male;49;38794.57;1;1
15769051;Shaw;Male;25;192841.13;0;1
15769064;Marshall;Male;39;31728.86;1;0
15769110;Stehle;Female;46;49707.85;1;0
15769125;Palerma;Female;41;47468.56;0;1
15769169;Trentino;Male;41;28667.56;0;1
15769191;Lipton;Male;55;170360.11;1;1
15769216;Panicucci;Female;43;49713.87;1;0
15769246;Lo Duca;Male;59;187636.06;1;0
15769254;Tuan;Female;34;187011.96;0;0
15769272;Clark;Female;26;159742.33;0;0
15769308;Herbert;Female;36;196731.08;1;0
15769312;Forbes;Male;48;185094.48;1;1
15769346;Baird;Female;36;44688.08;1;0
15769353;Jenkins;Female;40;166468.21;0;0
15769356;Stevenson;Female;23;37577.66;1;1
15769389;Wan;Female;39;73641.86;1;0
15769402;Carpenter;Male;27;149402.59;1;1
15769412;Atkinson;Male;39;157694.76;0;0
15769451;Hayes;Female;44;11467.38;1;1
15769499;Lampungmeiua;Female;74;161326.73;1;1
15769504;Munro;Female;34;108543.21;1;1
15769516;Shcherbakov;Female;42;4292.72;1;0
15769522;O'Connor;Male;51;116912.45;1;1
15769548;Hyde;Female;37;92149.64;1;0
15769582;Kang;Male;29;142238.54;1;1
15769586;Horan;Female;49;119087.25;1;1
15769596;Yen;Female;24;15832.43;0;0
15769645;Senior;Female;35;48108.72;1;1
15769703;West;Female;45;97623.42;0;0
15769781;Nucci;Female;25;52404.47;1;1
15769783;Allan;Male;37;807.06;1;1
15769818;Moore;Female;37;69372.88;0;1
15769829;Cheng;Male;51;20856.31;0;1
15769902;Christie;Female;33;98015.85;1;1
15769915;Charlton;Female;20;3965.69;1;1
15769917;Onyekachi;Female;34;76703.10;0;1
15769948;Palerma;Male;35;64050.19;0;1
15769955;Onuora;Female;40;75762.00;0;0
15769959;Ajuluchukwu;Female;53;69384.71;1;0
15769974;Shih;Female;35;121210.09;0;0
15769980;Singleton;Female;40;109496.69;1;1
15770030;Conti;Female;28;192449.02;1;1
15770039;Kuo;Male;39;49373.97;1;0
15770041;Manna;Female;43;139024.31;0;1
15770091;Edwards;Male;28;27149.27;1;0
15770101;Millar;Male;43;36706.56;1;1
15770121;Bancroft;Female;34;24255.21;1;0
15770159;Nnanna;Male;25;108008.65;1;1
15770174;Piazza;Male;29;54122.89;1;0
15770185;Buckley;Male;32;86306.75;1;0
15770214;Bryant;Female;27;144134.64;1;0
15770225;Padovesi;Male;36;65816.53;1;1
15770255;Onwughara;Female;33;69767.14;0;0
15770291;Allan;Female;29;147342.03;0;0
15770309;McDonald;Male;18;127014.32;0;1
15770345;Kovaleva;Female;31;143360.56;0;1
15770375;Fanucci;Female;26;74425.41;1;0
15770405;Warlow-Davies;Female;27;199104.52;1;0
15770406;Watson;Male;35;35671.45;0;1
15770420;Dillon;Male;46;73470.98;1;1
15770424;Onyeorulu;Male;40;49063.42;1;0
15770435;McLean;Female;50;53130.41;1;1
15770474;Myers;Female;33;70221.13;0;1
15770498;Parker;Female;37;83478.12;1;1
15770516;Evdokimov;Female;44;137392.77;1;1
15770525;T'an;Male;28;16287.38;0;0
15770539;Walters;Male;30;113553.42;1;1
15770543;Lowe;Male;37;194617.98;1;0
15770548;Lucchese;Female;28;136846.75;1;0
15770554;Fraser;Male;31;7118.02;1;1
15770567;Ruiz;Female;32;69826.80;1;1
15770576;Hammond;Male;50;62375.10;1;1
15770631;Sutherland;Male;25;56307.51;1;1
15770711;Lu;Female;28;21597.20;0;1
15770719;Duncan;Female;39;44946.29;1;1
15770811;Wallace;Male;36;145562.40;0;1
15770968;Leason;Female;19;24857.25;1;0
15770974;Nwabugwu;Female;37;109843.16;0;0
15770984;Fanucci;Female;40;116951.10;0;1
15770995;Sinclair;Female;47;197444.69;1;0
15771000;Powell;Male;38;75609.84;1;0
15771054;Barnes;Male;35;186490.37;1;0
15771059;Welch;Female;34;194584.48;0;0
15771086;Graham;Female;36;17675.36;1;0
15771087;Harrison;Female;71;154337.47;1;1
15771139;Douglas;Male;34;66680.77;1;0
15771154;North;Female;73;133210.44;1;1
15771211;Perkins;Male;38;37094.75;0;1
15771222;Oguejiofor;Female;42;25951.91;0;0
15771270;North;Female;27;152916.05;1;1
15771299;Nnachetam;Female;57;164064.44;1;1
15771323;Panicucci;Male;39;82438.13;1;1
15771383;Loggia;Female;45;115022.94;1;0
15771409;McGregor;Male;58;162960.05;1;0
15771417;Thomas;Male;43;69584.30;0;0
15771442;Pennington;Male;40;34670.62;0;1
15771477;Fiorentini;Male;49;116893.87;0;0
15771483;Arnold;Male;40;97416.34;1;1
15771509;Hirst;Female;42;94047.75;0;1
15771535;Tsui;Female;37;68008.85;1;0
15771540;Fedorova;Male;38;80416.16;1;0
15771543;Tu;Male;31;166423.66;1;1
15771569;Bage;Male;46;33450.11;1;1
15771573;Okagbue;Female;39;117622.80;1;1
15771580;Davison;Female;38;148977.72;0;1
15771636;Marshall;Female;36;148993.47;0;0
15771668;Henderson;Male;59;9445.42;0;0
15771674;Ma;Female;39;54702.66;1;0
15771702;Roberts;Female;35;127827.18;1;0
15771728;Mackenzie;Male;41;17384.21;1;0
15771742;Boyle;Male;38;128481.50;1;0
15771749;Duncan;Female;38;89524.83;1;1
15771750;Sawtell;Female;36;9181.66;1;0
15771855;Yu;Male;37;112554.68;0;1
15771856;Cremin;Female;32;19525.65;1;0
15771857;Philipp;Male;39;146738.83;1;1
15771873;Buccho;Female;37;194099.12;1;0
15771942;Tikhonov;Female;46;133146.03;1;0
15771966;Akobundu;Male;39;177944.64;1;0
15771977;T'ao;Female;39;194945.80;1;0
15771997;Bryant;Female;31;22184.14;1;0
15772009;Scott;Female;41;152054.33;1;1
15772030;Coupp;Male;33;68064.83;0;1
15772073;Hodge;Male;48;140173.17;1;0
15772148;Ferrari;Female;37;49637.65;0;1
15772216;Henry;Female;67;22762.23;0;1
15772243;MacDonald;Female;33;142797.50;0;0
15772250;Udegbunam;Male;46;17268.02;0;0
15772262;Vavilov;Male;37;127394.67;1;1
15772329;Fiorentino;Male;45;47428.73;1;0
15772337;Lawrence;Female;49;180862.26;1;1
15772341;Hs?eh;Male;81;50783.88;1;1
15772363;Hilton;Female;42;90928.48;1;0
15772381;Brient;Male;38;99106.97;1;0
15772383;Toscani;Male;36;83343.73;0;0
15772412;Corser;Male;30;179689.05;1;1
15772421;Tretiakov;Female;31;2850.01;1;1
15772423;Liao;Male;54;134420.75;1;0
15772479;Napolitano;Male;37;163563.07;0;0
15772482;Iloerika;Male;28;104889.20;1;0
15772503;Burns;Female;33;115115.32;1;0
15772528;Mishin;Female;47;54473.60;1;0
15772559;Burrows;Female;47;16119.96;0;1
15772573;Simpson;Male;55;163516.16;0;1
15772601;Lu;Female;41;199761.29;0;0
15772604;Chiemezie;Male;36;141533.19;1;0
15772618;Tyler;Male;25;112256.57;0;1
15772632;Ts'ui;Female;34;167035.07;1;0
15772650;Longo;Male;55;3268.17;0;1
15772777;Onyemachukwu;Female;29;94815.04;1;1
15772781;Ball;Female;51;77294.56;1;1
15772798;Chikezie;Female;28;93959.96;1;1
15772892;Robertson;Female;49;105760.01;0;0
15772896;Dumetochukwu;Male;42;33462.94;1;0
15772933;Mai;Male;31;141677.33;1;1
15772941;Lane;Male;30;74849.46;0;1
15772995;Ts'ao;Male;30;75285.47;1;0
15772996;Rooke;Male;40;83508.93;1;1
15773013;Uvarov;Female;47;6342.84;1;1
15773017;Todd;Female;37;149705.25;1;1
15773039;Ku;Male;37;179670.31;1;1
15773071;Serena;Female;33;154598.56;1;1
15773098;Ch'in;Male;34;53437.10;0;0
15773146;Rubeo;Male;26;168989.77;0;1
15773221;Harris;Male;43;135650.72;1;0
15773242;Chukwuhaenye;Male;32;168779.47;1;1
15773260;Tsou;Female;32;100717.54;1;0
15773273;Runyon;Male;38;163317.50;1;1
15773276;Townsend;Male;63;73856.28;1;0
15773277;Barnes;Male;35;84199.78;1;0
15773283;Dennis;Male;65;32607.77;1;0
15773322;Obiajulu;Female;44;131007.18;0;0
15773338;Endrizzi;Male;58;72168.53;1;1
15773394;Bergamaschi;Male;38;79928.41;1;1
15773421;Genovese;Female;42;121440.80;1;0
15773447;Fomin;Male;30;36251.00;1;0
15773456;Lazareva;Male;36;89566.74;0;1
15773469;Clark;Female;27;126494.82;0;0
15773487;Conway;Female;31;196021.73;0;0
15773503;Tsai;Male;32;53420.53;1;0
15773512;Bischof;Female;25;194313.93;1;1
15773520;Begg;Female;43;167336.78;1;1
15773591;Jobson;Male;46;93360.35;1;1
15773605;Iadanza;Female;32;46175.70;1;0
15773639;Truscott;Male;35;133617.43;1;0
15773709;Hung;Male;35;197305.91;0;1
15773723;Duncan;Female;22;163534.75;1;1
15773731;John;Female;35;100365.51;0;0
15773751;Y?;Female;29;158086.33;1;0
15773776;Ho;Female;38;188639.28;1;1
15773779;Jacka;Female;46;54453.72;1;1
15773789;Pavlova;Female;38;77511.45;1;0
15773792;Evans;Female;32;48725.68;1;1
15773804;Golubeva;Male;39;99800.87;1;0
15773809;Campbell;Male;42;6232.31;1;0
15773852;Hayes;Male;38;104189.46;1;1
15773868;Belov;Female;37;134625.09;1;0
15773869;Onwudiwe;Male;59;93624.55;1;1
15773876;Tung;Female;34;159638.77;1;0
15773890;Okechukwu;Male;22;117202.19;1;1
15773906;Doherty;Male;38;110527.71;0;0
15773934;Fang;Male;33;66979.06;1;0
15773949;Cherkasova;Female;36;8282.22;1;1
15773972;Balashov;Male;50;127166.49;1;0
15773973;Hill;Male;41;191215.61;0;1
15774098;Grant;Male;38;52044.66;0;1
15774104;Chukwualuka;Male;39;48189.94;1;1
15774127;Potter;Male;46;76515.79;1;0
15774133;Cox;Female;35;42181.68;0;1
15774151;Iadanza;Female;41;14666.35;0;0
15774155;Trevisani;Male;33;162703.00;1;1
15774164;Coles;Male;33;33300.56;1;0
15774166;Mitchell;Female;24;127560.77;0;1
15774179;Sutherland;Male;37;126477.41;1;1
15774192;Miller;Female;38;80575.44;0;0
15774224;Nixon;Female;30;170638.98;1;0
15774250;Gallo;Male;42;100982.93;1;0
15774258;Gorbunov;Male;40;187343.40;1;1
15774262;Hobson;Male;52;161083.53;1;1
15774277;Chiu;Male;43;132908.07;1;1
15774285;Kentish;Female;47;71420.16;1;1
15774316;Moretti;Male;37;82647.65;1;1
15774328;Boni;Male;40;166656.18;1;1
15774336;Jamieson;Male;44;91947.74;1;1
15774358;Robertson;Male;59;72846.58;1;0
15774382;Longo;Male;49;123535.05;1;1
15774393;Ch'ien;Female;30;26960.31;1;1
15774401;Chambers;Male;51;123587.83;0;0
15774402;Donaldson;Male;36;182843.24;0;1
15774491;Ross;Female;28;48131.92;0;0
15774507;Furneaux;Female;39;103421.91;1;0
15774510;Tien;Female;31;106636.89;1;1
15774536;He;Female;32;196062.01;0;0
15774551;K?;Male;36;186948.35;1;1
15774586;West;Female;43;161241.65;1;1
15774630;Peacock;Female;47;57553.02;1;1
15774696;Cole;Female;75;113428.77;0;1
15774727;Monaldo;Female;34;44965.44;0;0
15774738;Campa;Male;44;185667.72;1;0
15774744;Lord;Male;33;143433.33;1;0
15774847;Knight;Male;50;20893.61;0;0
15774854;Fuller;Male;54;28737.71;1;1
15774857;Synnot;Female;27;156150.08;1;0
15774872;Joslin;Male;36;136349.55;1;0
15774882;Mazzanti;Female;35;1713.10;1;1
15774931;She;Male;30;99017.34;1;1
15774936;Liang;Male;41;192070.16;1;1
15775042;Ku;Female;23;196476.19;1;0
15775067;Fang;Male;47;137720.56;0;1
15775082;Stewart;Male;42;143538.51;0;1
15775104;Gomes;Female;38;49503.50;1;0
15775108;Lo Duca;Male;34;186052.15;0;1
15775116;Anderson;Male;31;89040.61;0;0
15775124;Watterston;Male;37;933.38;1;1
15775131;Bartlett;Male;32;128028.60;0;1
15775153;Buchi;Male;32;146326.45;0;0
15775192;Rounsevell;Female;48;120852.85;1;0
15775203;Chia;Male;45;60151.77;0;0
15775206;Hunter;Male;37;83263.04;0;0
15775234;Laurie;Male;24;92612.88;0;0
15775235;Ku;Female;36;81292.33;0;0
15775238;Achebe;Female;41;151303.48;0;1
15775293;Stephenson;Male;34;66526.01;1;0
15775294;Weber;Female;31;91829.17;1;0
15775295;McIntyre;Female;40;60032.46;0;1
15775306;Ni;Male;28;89017.38;1;1
15775307;Sung;Female;38;92797.23;1;1
15775318;Lu;Female;51;191932.27;0;1
15775335;Ellis;Female;48;191914.37;1;0
15775339;Lori;Female;29;4696.44;1;0
15775430;Tsou;Male;31;129912.74;1;0
15775433;Tang;Male;71;112222.64;1;1
15775490;Downie;Female;38;195906.59;1;0
15775546;Laurens;Female;29;103402.88;1;0
15775562;Shoobridge;Female;33;126962.41;1;0
15775572;Bergamaschi;Female;42;75248.75;1;0
15775590;Mackay;Female;48;102640.52;0;0
15775625;McKenzie;Male;47;74835.65;1;0
15775627;Gordon;Male;35;67431.28;0;1
15775662;McKay;Male;43;193312.33;1;0
15775663;Otitodilichukwu;Male;53;132702.64;1;1
15775678;Uspensky;Female;44;152108.47;1;1
15775703;Lo;Male;26;108747.12;1;1
15775709;Nucci;Female;27;30912.89;1;0
15775741;Powell;Female;28;125062.02;1;1
15775750;Yao;Male;37;27596.39;1;0
15775756;Alexandrova;Male;33;199203.21;0;0
15775761;Iweobiegbunam;Female;69;192743.06;0;0
15775797;Esposito;Female;32;10674.62;0;1
15775803;Cawker;Male;41;193093.77;0;1
15775809;Holloway;Female;26;151146.67;0;1
15775826;Iadanza;Male;30;174225.88;0;1
15775880;McElyea;Female;30;40320.30;1;1
15775886;Su;Male;36;140754.19;1;0
15775888;McDonald;Female;38;125079.65;1;1
15775891;Myers;Male;48;103712.05;1;1
15775892;Caldwell;Female;23;134077.71;0;0
15775905;Moore;Female;47;45750.21;1;1
15775912;Mazzanti;Male;48;177815.87;0;1
15775949;Trevisani;Female;38;193502.93;1;1
15776047;Nicholls;Female;29;153392.28;0;1
15776051;Kao;Female;45;51143.43;1;1
15776096;Halpern;Male;34;191076.22;0;1
15776124;Mann;Male;51;40855.79;0;1
15776128;Hs?;Female;44;133871.83;0;0
15776156;Dolgorukova;Male;27;164223.70;1;1
15776211;Toscani;Female;34;124592.84;1;1
15776223;Davide;Female;42;106841.12;1;1
15776229;MacPherson;Male;44;23766.40;0;0
15776231;Kent;Male;35;32825.50;1;1
15776233;Kruglova;Female;61;182184.09;1;0
15776348;Rogers;Male;20;180197.74;0;0
15776404;Williamson;Male;22;124906.59;1;1
15776433;Greco;Male;62;186489.95;1;1
15776454;Hamilton;Female;48;100478.60;1;0
15776467;De Salis;Female;35;54689.16;1;0
15776494;Siciliano;Male;61;41815.22;1;1
15776518;Pugh;Female;38;193130.55;1;1
15776545;Napolitani;Male;28;82872.64;0;1
15776558;Nicholls;Male;31;38802.03;0;1
15776596;Ferri;Female;39;172450.04;1;0
15776605;Bradley;Male;36;60536.56;1;0
15776629;Christie;Female;39;186275.70;0;0
15776631;Ma;Female;36;80603.99;0;1
15776725;Kerr;Male;54;136902.01;1;1
15776733;Wilson;Female;37;158610.89;1;0
15776743;Eberegbulam;Male;43;78488.39;1;1
15776780;He;Male;59;70649.64;1;0
15776807;Brennan;Male;29;180345.44;1;0
15776824;Rossi;Male;28;67057.27;1;1
15776827;Langdon;Male;37;180326.83;0;1
15776844;Hao;Female;19;55500.17;1;0
15776850;Smith;Female;43;167179.48;1;1
15776921;Geoghegan;Male;45;36899.62;0;0
15776936;Whitworth;Male;40;169642.13;0;1
15776939;Zox;Female;48;182691.31;1;0
15776947;Ugorji;Male;43;12156.93;1;0
15776985;Kung;Female;36;110421.31;0;1
15777033;Chizoba;Male;29;105448.74;1;1
15777045;Price;Female;44;164213.53;1;0
15777046;Parry;Female;39;86044.98;1;0
15777054;Thorpe;Male;42;25669.10;1;0
15777060;Olszewski;Female;33;26080.54;1;0
15777067;Thomas;Male;64;43678.06;0;1
15777076;Clark;Male;36;13898.31;1;0
15777122;Esomchi;Female;31;89087.40;1;1
15777179;Ellis;Male;35;73133.82;0;1
15777211;Herrera;Male;65;142548.33;1;1
15777217;Somadina;Male;25;180808.39;1;1
15777315;Hill;Male;43;98348.66;0;0
15777352;Ikedinachukwu;Female;32;61936.22;1;0
15777436;Murray;Female;31;9561.73;1;0
15777452;Sauve;Female;46;70224.34;0;0
15777459;Gordon;Female;32;172792.43;1;1
15777504;Colbert;Female;30;92621.90;1;1
15777553;Hanson;Female;56;99504.03;1;0
15777576;Frost;Female;40;32635.54;0;1
15777586;Moss;Female;42;6409.55;1;0
15777599;Esposito;Male;34;183494.87;1;1
15777614;Webb;Female;44;82614.89;1;1
15777616;Pisani;Male;28;33114.24;1;0
15777639;McGregor;Female;23;37042.80;0;0
15777708;Liao;Female;38;192800.25;1;0
15777743;Cattaneo;Female;39;54517.25;1;1
15777759;Boucaut;Male;30;47952.45;1;1
15777772;Whittaker;Male;55;29861.13;1;1
15777784;Tu;Female;44;197193.49;0;1
15777797;Kovalyova;Male;38;8651.92;1;1
15777826;Wofford;Male;30;165614.40;1;1
15777830;Hutchinson;Female;42;167682.37;0;0
15777855;Manna;Male;45;75204.21;0;1
15777873;Downer;Female;31;147963.07;0;0
15777892;Samsonova;Male;37;158591.12;1;1
15777893;Davide;Male;43;21785.91;1;0
15777896;Chukwudi;Female;33;74917.64;0;1
15777901;Lindell;Female;43;184006.36;1;0
15777904;Nock;Female;45;68831.72;1;1
15777907;Liang;Female;33;144413.92;1;1
15777922;Afamefuna;Male;36;146371.72;1;1
15777923;Johnston;Female;45;151401.33;0;1
15777958;Ch'ien;Male;39;170409.45;1;1
15777994;Woods;Female;39;145355.11;1;1
